subscription_id,user_id,plan,start_date,end_date,mrr,payment_method
sub_02569,u_06445,pro,2026-02-08,,79.0,credit_card
sub_02570,u_06446,basic,2025-06-01,,29.0,credit_card
sub_02571,u_06447,pro,2026-02-24,,79.0,credit_card
sub_02572,u_06448,pro,2026-05-22,,63.2,credit_card
sub_02573,u_06450,basic,2025-09-06,,26.1,credit_card
sub_02574,u_06453,basic,2026-04-05,,29.0,bank_transfer
sub_02575,u_06455,enterprise,2026-05-01,,224.1,credit_card
sub_02576,u_06456,basic,2026-01-12,,29.0,paypal
sub_02577,u_06457,basic,2026-03-17,,23.2,bank_transfer
sub_02578,u_06459,basic,2026-03-30,,23.2,credit_card
sub_02579,u_06461,basic,2025-12-14,,29.0,paypal
sub_02580,u_06463,basic,2026-04-16,,29.0,bank_transfer
sub_02581,u_06468,basic,2025-06-01,,29.0,credit_card
sub_02582,u_06474,basic,2025-11-30,,29.0,credit_card
sub_02583,u_06481,basic,2026-02-25,,29.0,paypal
sub_02584,u_06485,basic,2026-02-22,,29.0,credit_card
sub_02585,u_06486,enterprise,2025-06-01,,249.0,credit_card
sub_02586,u_06488,enterprise,2026-03-12,,199.2,credit_card
sub_02587,u_06499,pro,2025-10-23,,79.0,credit_card
sub_02588,u_06501,basic,2026-05-19,,29.0,paypal
sub_02589,u_06502,basic,2026-02-27,,26.1,credit_card
sub_02590,u_06510,pro,2026-05-24,2026-05-31,71.1,paypal
sub_02591,u_06512,basic,2025-09-02,,29.0,paypal
sub_02592,u_06514,pro,2026-02-17,,79.0,credit_card
sub_02593,u_06517,pro,2025-11-23,,63.2,credit_card
sub_02594,u_06518,basic,2025-06-01,,29.0,credit_card
sub_02595,u_06521,basic,2026-04-27,,23.2,credit_card
sub_02596,u_06522,basic,2025-10-14,,26.1,credit_card
sub_02597,u_06525,basic,2025-06-01,2025-06-08,26.1,bank_transfer
sub_02598,u_06527,basic,2025-09-11,,29.0,credit_card
sub_02599,u_06529,enterprise,2025-09-05,,199.2,credit_card
sub_02600,u_06530,basic,2026-02-03,,23.2,credit_card
sub_02601,u_06531,basic,2025-06-28,,23.2,credit_card
sub_02602,u_06535,basic,2026-04-20,,29.0,paypal
sub_02603,u_06536,basic,2025-12-21,,29.0,credit_card
sub_02604,u_06538,basic,2026-03-03,,26.1,credit_card
sub_02605,u_06539,basic,2026-01-16,,23.2,paypal
sub_02606,u_06542,basic,2025-06-01,,26.1,credit_card
sub_02607,u_06544,basic,2026-02-21,,29.0,credit_card
sub_02608,u_06546,enterprise,2026-02-01,,199.2,paypal
sub_02609,u_06553,enterprise,2026-05-30,,249.0,credit_card
sub_02610,u_06554,pro,2025-11-04,,71.1,credit_card
sub_02611,u_06556,basic,2026-03-26,,29.0,paypal
sub_02612,u_06558,basic,2025-11-08,,26.1,credit_card
sub_02613,u_06559,basic,2025-06-01,,26.1,credit_card
sub_02614,u_06561,basic,2026-04-05,,29.0,credit_card
sub_02615,u_06562,basic,2026-05-02,,29.0,credit_card
sub_02616,u_06564,pro,2026-05-07,,63.2,bank_transfer
sub_02617,u_06565,pro,2026-03-28,,79.0,credit_card
sub_02618,u_06567,basic,2026-02-01,,29.0,credit_card
sub_02619,u_06568,enterprise,2026-03-21,,249.0,credit_card
sub_02620,u_06572,pro,2026-05-20,,79.0,paypal
sub_02621,u_06573,basic,2025-07-25,,26.1,credit_card
sub_02622,u_06575,enterprise,2025-12-04,2025-12-17,224.1,credit_card
sub_02623,u_06576,basic,2025-06-01,,29.0,paypal
sub_02624,u_06577,pro,2026-04-16,,79.0,credit_card
sub_02625,u_06580,basic,2025-07-25,,29.0,credit_card
sub_02626,u_06582,basic,2025-11-17,,26.1,credit_card
sub_02627,u_06583,basic,2026-05-18,,26.1,credit_card
sub_02628,u_06585,basic,2026-03-16,,23.2,credit_card
sub_02629,u_06591,basic,2026-04-09,,23.2,paypal
sub_02630,u_06592,basic,2026-03-22,2026-04-26,29.0,credit_card
sub_02631,u_06594,basic,2025-11-11,,23.2,paypal
sub_02632,u_06597,basic,2026-04-19,,26.1,credit_card
sub_02633,u_06598,basic,2025-06-01,,26.1,credit_card
sub_02634,u_06599,basic,2026-01-25,,29.0,paypal
sub_02635,u_06601,basic,2026-01-19,,26.1,credit_card
sub_02636,u_06602,basic,2026-03-26,,29.0,credit_card
sub_02637,u_06603,enterprise,2025-10-04,,249.0,credit_card
sub_02638,u_06606,basic,2026-05-11,,23.2,credit_card
sub_02639,u_06607,enterprise,2026-02-08,,249.0,bank_transfer
sub_02640,u_06619,enterprise,2025-11-24,,224.1,credit_card
sub_02641,u_06621,basic,2026-03-17,,29.0,credit_card
sub_02642,u_06623,pro,2026-02-07,,79.0,credit_card
sub_02643,u_06627,basic,2025-12-11,,29.0,credit_card
sub_02644,u_06631,basic,2026-05-10,,29.0,credit_card
sub_02645,u_06636,basic,2025-06-20,2025-07-26,29.0,credit_card
sub_02646,u_06639,basic,2026-03-06,,23.2,credit_card
sub_02647,u_06640,basic,2025-11-07,2025-12-14,26.1,credit_card
sub_02648,u_06642,basic,2026-02-21,,29.0,credit_card
sub_02649,u_06645,enterprise,2026-03-16,,249.0,credit_card
sub_02650,u_06646,pro,2025-07-02,,79.0,paypal
sub_02651,u_06653,pro,2026-05-03,,63.2,credit_card
sub_02652,u_06654,pro,2026-04-22,,79.0,credit_card
sub_02653,u_06660,basic,2026-01-28,,23.2,paypal
sub_02654,u_06662,pro,2026-03-31,,79.0,paypal
sub_02655,u_06663,basic,2025-11-13,,29.0,credit_card
sub_02656,u_06666,basic,2026-04-03,,29.0,credit_card
sub_02657,u_06667,pro,2025-11-14,,71.1,bank_transfer
sub_02658,u_06668,basic,2026-05-07,,29.0,bank_transfer
sub_02659,u_06672,enterprise,2026-04-20,,249.0,credit_card
sub_02660,u_06673,basic,2026-05-22,,29.0,paypal
sub_02661,u_06674,basic,2026-05-11,2026-05-31,29.0,credit_card
sub_02662,u_06676,basic,2026-01-05,,29.0,paypal
sub_02663,u_06680,pro,2025-12-27,,79.0,credit_card
sub_02664,u_06681,basic,2026-04-23,,29.0,credit_card
sub_02665,u_06683,pro,2026-04-08,,79.0,credit_card
sub_02666,u_06690,basic,2025-10-16,,29.0,credit_card
sub_02667,u_06692,basic,2025-12-18,,29.0,credit_card
sub_02668,u_06694,basic,2026-01-31,2026-02-18,23.2,bank_transfer
sub_02669,u_06695,basic,2025-11-16,,29.0,credit_card
sub_02670,u_06696,basic,2025-12-25,,23.2,credit_card
sub_02671,u_06698,basic,2025-10-03,,26.1,paypal
sub_02672,u_06700,pro,2026-01-28,,79.0,credit_card
sub_02673,u_06704,basic,2026-03-03,,29.0,credit_card
sub_02674,u_06706,pro,2025-06-01,,79.0,credit_card
sub_02675,u_06707,enterprise,2026-02-06,,249.0,paypal
sub_02676,u_06708,basic,2025-12-25,,29.0,credit_card
sub_02677,u_06710,basic,2026-05-16,,26.1,paypal
sub_02678,u_06713,pro,2025-09-21,,71.1,paypal
sub_02679,u_06714,enterprise,2025-08-21,,249.0,credit_card
sub_02680,u_06715,pro,2026-03-14,,79.0,bank_transfer
sub_02681,u_06722,basic,2025-09-18,,29.0,credit_card
sub_02682,u_06723,basic,2026-03-11,,29.0,paypal
sub_02683,u_06724,basic,2026-01-20,,23.2,bank_transfer
sub_02684,u_06725,basic,2026-05-18,,29.0,credit_card
sub_02685,u_06728,basic,2025-06-01,,23.2,credit_card
sub_02686,u_06733,basic,2026-03-31,,26.1,credit_card
sub_02687,u_06734,pro,2026-05-06,,79.0,credit_card
sub_02688,u_06735,pro,2026-01-31,,79.0,paypal
sub_02689,u_06738,basic,2026-04-22,,23.2,credit_card
sub_02690,u_06741,pro,2026-05-14,,79.0,credit_card
sub_02691,u_06742,basic,2026-01-29,,29.0,credit_card
sub_02692,u_06743,pro,2025-08-16,,79.0,credit_card
sub_02693,u_06746,basic,2025-12-17,,29.0,bank_transfer
sub_02694,u_06748,basic,2025-06-01,,29.0,paypal
sub_02695,u_06750,basic,2026-04-12,,23.2,bank_transfer
sub_02696,u_06751,basic,2026-02-02,,23.2,paypal
sub_02697,u_06754,basic,2026-05-31,,23.2,paypal
sub_02698,u_06755,basic,2026-03-06,,23.2,credit_card
sub_02699,u_06757,pro,2026-01-28,,79.0,paypal
sub_02700,u_06761,pro,2026-05-06,,71.1,paypal
sub_02701,u_06764,basic,2025-10-14,,26.1,credit_card
sub_02702,u_06768,basic,2025-07-25,,29.0,bank_transfer
sub_02703,u_06770,pro,2026-05-14,,79.0,paypal
sub_02704,u_06771,pro,2025-08-07,,79.0,paypal
sub_02705,u_06772,basic,2026-01-04,,26.1,credit_card
sub_02706,u_06773,basic,2026-05-05,,29.0,credit_card
sub_02707,u_06776,basic,2025-11-18,2025-11-25,23.2,paypal
sub_02708,u_06777,pro,2026-03-05,,71.1,paypal
sub_02709,u_06787,basic,2025-10-05,,29.0,paypal
sub_02710,u_06788,pro,2025-08-28,,79.0,paypal
sub_02711,u_06789,enterprise,2026-02-04,,249.0,credit_card
sub_02712,u_06792,enterprise,2026-03-18,,224.1,paypal
sub_02713,u_06793,basic,2026-04-06,,23.2,bank_transfer
sub_02714,u_06799,pro,2026-02-12,,79.0,paypal
sub_02715,u_06801,basic,2026-05-14,,29.0,credit_card
sub_02716,u_06802,basic,2026-04-25,,26.1,credit_card
sub_02717,u_06803,basic,2026-03-02,,23.2,credit_card
sub_02718,u_06804,pro,2026-03-10,,63.2,credit_card
sub_02719,u_06805,enterprise,2025-10-09,,199.2,paypal
sub_02720,u_06807,enterprise,2026-03-12,,249.0,paypal
sub_02721,u_06808,basic,2026-04-02,,26.1,credit_card
sub_02722,u_06810,basic,2025-10-27,,29.0,credit_card
sub_02723,u_06811,basic,2026-05-24,,23.2,credit_card
sub_02724,u_06812,pro,2026-05-30,,63.2,credit_card
sub_02725,u_06819,basic,2025-12-02,,29.0,credit_card
sub_02726,u_06833,basic,2025-06-01,,29.0,paypal
sub_02727,u_06834,basic,2025-06-24,,29.0,credit_card
sub_02728,u_06837,basic,2026-01-11,,29.0,bank_transfer
sub_02729,u_06839,pro,2025-06-01,,71.1,paypal
sub_02730,u_06840,pro,2025-06-07,,79.0,credit_card
sub_02731,u_06841,pro,2026-05-05,,79.0,credit_card
sub_02732,u_06842,basic,2026-05-13,2026-05-20,26.1,credit_card
sub_02733,u_06843,basic,2026-05-19,,29.0,credit_card
sub_02734,u_06844,basic,2025-06-16,,26.1,credit_card
sub_02735,u_06845,basic,2026-04-30,,29.0,credit_card
sub_02736,u_06846,basic,2026-03-14,,26.1,credit_card
sub_02737,u_06847,basic,2026-03-06,,29.0,paypal
sub_02738,u_06850,pro,2026-04-24,,71.1,credit_card
sub_02739,u_06852,basic,2025-06-17,,29.0,credit_card
sub_02740,u_06853,enterprise,2025-10-22,,199.2,paypal
sub_02741,u_06854,basic,2026-05-29,,29.0,credit_card
sub_02742,u_06855,enterprise,2026-04-04,,249.0,credit_card
sub_02743,u_06856,basic,2026-01-08,,29.0,paypal
sub_02744,u_06858,basic,2025-06-16,,29.0,credit_card
sub_02745,u_06865,basic,2026-04-09,,23.2,paypal
sub_02746,u_06866,basic,2026-03-20,,23.2,paypal
sub_02747,u_06869,basic,2025-06-01,,29.0,bank_transfer
sub_02748,u_06870,basic,2026-02-19,,26.1,bank_transfer
sub_02749,u_06871,pro,2026-05-19,,79.0,credit_card
sub_02750,u_06873,pro,2026-04-01,,79.0,credit_card
sub_02751,u_06875,basic,2026-03-09,,29.0,paypal
sub_02752,u_06881,basic,2026-04-28,,23.2,credit_card
sub_02753,u_06882,basic,2026-04-05,,29.0,paypal
sub_02754,u_06886,enterprise,2026-04-28,,199.2,paypal
sub_02755,u_06890,basic,2026-03-03,,29.0,credit_card
sub_02756,u_06893,basic,2026-03-22,,26.1,bank_transfer
sub_02757,u_06894,basic,2026-02-22,,29.0,credit_card
sub_02758,u_06895,basic,2025-07-06,,29.0,credit_card
sub_02759,u_06898,pro,2026-04-05,,71.1,credit_card
sub_02760,u_06899,pro,2026-03-13,,79.0,credit_card
sub_02761,u_06904,basic,2026-04-17,,29.0,credit_card
sub_02762,u_06905,enterprise,2026-05-24,,249.0,credit_card
sub_02763,u_06908,pro,2025-08-27,,79.0,credit_card
sub_02764,u_06910,enterprise,2026-03-14,,249.0,credit_card
sub_02765,u_06911,basic,2025-06-01,,29.0,credit_card
sub_02766,u_06912,pro,2026-04-29,,79.0,paypal
sub_02767,u_06918,enterprise,2026-01-12,,224.1,paypal
sub_02768,u_06919,basic,2026-03-15,,23.2,credit_card
sub_02769,u_06920,basic,2025-06-01,2025-06-08,29.0,credit_card
sub_02770,u_06922,basic,2026-04-27,2026-05-27,29.0,credit_card
sub_02771,u_06923,basic,2026-01-30,,26.1,paypal
sub_02772,u_06925,pro,2026-05-26,,79.0,credit_card
sub_02773,u_06929,basic,2026-01-03,,26.1,paypal
sub_02774,u_06930,basic,2026-04-05,,29.0,credit_card
sub_02775,u_06938,pro,2026-02-20,,63.2,credit_card
sub_02776,u_06940,basic,2025-09-30,2025-10-07,26.1,credit_card
sub_02777,u_06946,pro,2026-05-10,,63.2,credit_card
sub_02778,u_06947,pro,2026-04-24,,79.0,credit_card
sub_02779,u_06950,enterprise,2025-11-09,,249.0,credit_card
sub_02780,u_06952,basic,2026-03-06,,29.0,credit_card
sub_02781,u_06953,enterprise,2026-05-30,,249.0,credit_card
sub_02782,u_06954,enterprise,2025-09-24,,249.0,credit_card
sub_02783,u_06958,pro,2025-12-06,,79.0,paypal
sub_02784,u_06959,pro,2025-06-01,,71.1,paypal
sub_02785,u_06960,basic,2026-02-10,,29.0,paypal
sub_02786,u_06961,basic,2026-03-18,2026-03-25,26.1,credit_card
sub_02787,u_06962,basic,2025-06-01,,29.0,credit_card
sub_02788,u_06963,basic,2026-01-02,2026-01-10,29.0,paypal
sub_02789,u_06964,basic,2026-04-10,,26.1,paypal
sub_02790,u_06965,basic,2026-05-12,,23.2,credit_card
sub_02791,u_06968,basic,2025-12-25,,29.0,credit_card
sub_02792,u_06971,basic,2026-01-17,,29.0,credit_card
sub_02793,u_06972,basic,2026-05-22,,26.1,credit_card
sub_02794,u_06973,pro,2026-03-15,,71.1,credit_card
sub_02795,u_06975,basic,2026-03-09,,23.2,credit_card
sub_02796,u_06977,pro,2025-09-17,,79.0,paypal
sub_02797,u_06979,basic,2026-05-26,,26.1,paypal
sub_02798,u_06980,basic,2026-04-30,,23.2,bank_transfer
sub_02799,u_06982,enterprise,2025-06-01,,199.2,paypal
sub_02800,u_06983,pro,2025-09-11,,63.2,paypal
sub_02801,u_06988,pro,2026-05-07,,79.0,credit_card
sub_02802,u_06989,enterprise,2026-05-27,,249.0,bank_transfer
sub_02803,u_06997,basic,2025-06-12,,23.2,credit_card
sub_02804,u_06998,basic,2026-03-31,,29.0,credit_card
sub_02805,u_07000,basic,2026-05-26,,29.0,credit_card
sub_02806,u_07001,basic,2026-05-01,,29.0,credit_card
sub_02807,u_07002,pro,2025-09-14,,79.0,credit_card
sub_02808,u_07004,pro,2026-03-30,,79.0,credit_card
sub_02809,u_07005,pro,2026-03-24,,79.0,credit_card
sub_02810,u_07008,pro,2026-04-21,,63.2,credit_card
sub_02811,u_07009,basic,2026-04-28,,26.1,bank_transfer
sub_02812,u_07010,pro,2026-04-20,,79.0,credit_card
sub_02813,u_07011,basic,2025-10-05,2025-10-12,29.0,credit_card
sub_02814,u_07012,basic,2026-04-14,,26.1,credit_card
sub_02815,u_07015,enterprise,2025-08-12,,249.0,bank_transfer
sub_02816,u_07018,basic,2026-03-28,,29.0,credit_card
sub_02817,u_07019,basic,2025-11-12,,29.0,credit_card
sub_02818,u_07024,basic,2026-01-17,,23.2,credit_card
sub_02819,u_07026,pro,2026-05-26,,79.0,credit_card
sub_02820,u_07027,basic,2025-06-01,,29.0,credit_card
sub_02821,u_07028,basic,2026-03-22,,26.1,credit_card
sub_02822,u_07033,basic,2026-01-23,,29.0,credit_card
sub_02823,u_07035,basic,2025-09-10,,29.0,credit_card
sub_02824,u_07038,enterprise,2026-02-08,,199.2,credit_card
sub_02825,u_07043,basic,2026-05-08,,29.0,credit_card
sub_02826,u_07047,pro,2026-05-29,,63.2,paypal
sub_02827,u_07057,pro,2026-04-20,,79.0,credit_card
sub_02828,u_07058,basic,2025-07-01,,26.1,credit_card
sub_02829,u_07061,basic,2026-02-14,,29.0,credit_card
sub_02830,u_07062,pro,2025-12-18,,63.2,credit_card
sub_02831,u_07064,basic,2026-05-11,2026-05-31,29.0,paypal
sub_02832,u_07067,enterprise,2026-02-20,,249.0,credit_card
sub_02833,u_07068,basic,2026-05-07,,29.0,credit_card
sub_02834,u_07069,pro,2026-05-02,,79.0,bank_transfer
sub_02835,u_07072,basic,2026-01-09,,23.2,bank_transfer
sub_02836,u_07078,basic,2026-02-02,,29.0,bank_transfer
sub_02837,u_07079,pro,2025-11-17,,79.0,paypal
sub_02838,u_07081,basic,2025-11-02,,29.0,credit_card
sub_02839,u_07083,pro,2026-02-24,,71.1,credit_card
sub_02840,u_07085,basic,2026-05-29,,29.0,credit_card
sub_02841,u_07086,basic,2025-12-28,,29.0,paypal
sub_02842,u_07089,enterprise,2026-05-18,,199.2,credit_card
sub_02843,u_07091,basic,2025-06-01,,29.0,paypal
sub_02844,u_07092,enterprise,2025-12-12,,249.0,credit_card
sub_02845,u_07094,pro,2026-03-28,,63.2,paypal
sub_02846,u_07095,pro,2026-01-21,,79.0,paypal
sub_02847,u_07096,basic,2025-09-11,,29.0,paypal
sub_02848,u_07100,basic,2026-05-30,,23.2,credit_card
sub_02849,u_07101,basic,2026-04-29,,29.0,bank_transfer
sub_02850,u_07102,basic,2025-06-01,,29.0,credit_card
sub_02851,u_07105,basic,2026-05-21,,29.0,credit_card
sub_02852,u_07106,basic,2026-05-27,,29.0,paypal
sub_02853,u_07107,pro,2026-04-21,,79.0,credit_card
sub_02854,u_07108,basic,2025-07-25,,29.0,paypal
sub_02855,u_07109,basic,2026-03-14,,29.0,paypal
sub_02856,u_07110,basic,2025-11-27,,26.1,credit_card
sub_02857,u_07111,basic,2025-06-01,,26.1,credit_card
sub_02858,u_07113,pro,2026-05-01,,63.2,credit_card
sub_02859,u_07114,basic,2026-02-15,,29.0,credit_card
sub_02860,u_07123,basic,2025-07-27,,29.0,paypal
sub_02861,u_07129,basic,2025-06-01,,29.0,credit_card
sub_02862,u_07130,basic,2026-04-13,,29.0,credit_card
sub_02863,u_07132,basic,2025-12-21,,23.2,credit_card
sub_02864,u_07134,enterprise,2026-02-23,,199.2,credit_card
sub_02865,u_07135,enterprise,2025-11-17,,249.0,credit_card
sub_02866,u_07137,basic,2026-01-08,,29.0,credit_card
sub_02867,u_07138,basic,2025-12-21,,29.0,credit_card
sub_02868,u_07139,basic,2026-05-12,,29.0,credit_card
sub_02869,u_07140,basic,2025-06-01,,26.1,bank_transfer
sub_02870,u_07141,enterprise,2026-05-11,,249.0,paypal
sub_02871,u_07143,basic,2026-04-17,,29.0,credit_card
sub_02872,u_07144,basic,2025-06-01,,29.0,paypal
sub_02873,u_07145,basic,2025-11-27,,29.0,credit_card
sub_02874,u_07146,basic,2025-11-08,2025-11-15,26.1,credit_card
sub_02875,u_07152,enterprise,2025-06-01,,224.1,credit_card
sub_02876,u_07153,basic,2025-07-14,,29.0,credit_card
sub_02877,u_07154,basic,2026-04-16,,26.1,credit_card
sub_02878,u_07156,basic,2026-02-14,,26.1,credit_card
sub_02879,u_07157,basic,2026-03-02,,29.0,credit_card
sub_02880,u_07158,basic,2026-04-07,,29.0,credit_card
sub_02881,u_07161,basic,2026-03-15,,26.1,credit_card
sub_02882,u_07163,pro,2025-12-08,,63.2,paypal
sub_02883,u_07164,pro,2025-12-02,,71.1,credit_card
sub_02884,u_07165,enterprise,2026-05-24,,249.0,paypal
sub_02885,u_07166,basic,2025-08-18,,26.1,credit_card
sub_02886,u_07167,enterprise,2026-03-03,,199.2,credit_card
sub_02887,u_07168,basic,2026-04-17,,29.0,paypal
sub_02888,u_07175,basic,2026-02-26,,29.0,credit_card
sub_02889,u_07178,basic,2026-04-27,,29.0,credit_card
sub_02890,u_07179,basic,2026-02-19,,23.2,credit_card
sub_02891,u_07180,enterprise,2026-04-23,,249.0,paypal
sub_02892,u_07181,basic,2026-03-16,,29.0,credit_card
sub_02893,u_07187,enterprise,2026-03-23,2026-03-30,249.0,credit_card
sub_02894,u_07191,basic,2026-02-23,,29.0,credit_card
sub_02895,u_07199,basic,2025-06-01,,29.0,credit_card
sub_02896,u_07201,basic,2026-05-10,,29.0,bank_transfer
sub_02897,u_07208,basic,2026-03-22,,26.1,credit_card
sub_02898,u_07209,basic,2025-10-13,,29.0,credit_card
sub_02899,u_07210,basic,2026-03-04,,29.0,credit_card
sub_02900,u_07212,basic,2026-04-16,,29.0,credit_card
sub_02901,u_07214,basic,2026-05-08,,29.0,paypal
sub_02902,u_07217,pro,2025-11-30,,71.1,credit_card
sub_02903,u_07218,basic,2025-06-01,,23.2,credit_card
sub_02904,u_07222,pro,2026-05-11,,79.0,credit_card
sub_02905,u_07224,enterprise,2025-07-07,,249.0,credit_card
sub_02906,u_07227,basic,2026-05-15,,26.1,paypal
sub_02907,u_07231,basic,2026-03-07,,29.0,paypal
sub_02908,u_07232,basic,2026-05-25,,29.0,paypal
sub_02909,u_07233,basic,2026-02-06,,29.0,credit_card
sub_02910,u_07234,basic,2026-04-01,,23.2,credit_card
sub_02911,u_07235,basic,2026-02-27,,29.0,credit_card
sub_02912,u_07238,basic,2025-12-25,,29.0,paypal
sub_02913,u_07239,enterprise,2026-03-10,,249.0,credit_card
sub_02914,u_07245,basic,2026-05-24,,23.2,credit_card
sub_02915,u_07247,basic,2025-08-15,,23.2,credit_card
sub_02916,u_07248,basic,2026-05-06,,26.1,credit_card
sub_02917,u_07249,enterprise,2025-09-30,,249.0,paypal
sub_02918,u_07255,basic,2026-02-03,,26.1,credit_card
sub_02919,u_07257,enterprise,2026-05-25,,249.0,credit_card
sub_02920,u_07258,basic,2025-11-27,,26.1,credit_card
sub_02921,u_07259,basic,2026-03-07,,29.0,bank_transfer
sub_02922,u_07260,basic,2026-04-18,,29.0,credit_card
sub_02923,u_07262,basic,2025-12-21,,23.2,paypal
sub_02924,u_07264,pro,2025-10-05,,79.0,bank_transfer
sub_02925,u_07271,pro,2025-06-01,,79.0,paypal
sub_02926,u_07277,basic,2026-05-17,,23.2,paypal
sub_02927,u_07283,basic,2026-01-10,,23.2,credit_card
sub_02928,u_07286,basic,2026-02-06,,29.0,credit_card
sub_02929,u_07288,basic,2025-06-01,2025-06-22,23.2,paypal
sub_02930,u_07291,basic,2026-05-20,,26.1,paypal
sub_02931,u_07293,pro,2026-02-22,,79.0,bank_transfer
sub_02932,u_07295,basic,2025-06-01,,29.0,bank_transfer
sub_02933,u_07296,pro,2026-05-06,,71.1,bank_transfer
sub_02934,u_07297,basic,2026-02-23,,29.0,credit_card
sub_02935,u_07298,basic,2026-03-27,,29.0,bank_transfer
sub_02936,u_07299,basic,2026-01-03,,23.2,credit_card
sub_02937,u_07304,basic,2026-05-25,,26.1,paypal
sub_02938,u_07307,basic,2026-04-10,,29.0,paypal
sub_02939,u_07312,basic,2026-04-09,,29.0,paypal
sub_02940,u_07315,basic,2025-06-01,,29.0,credit_card
sub_02941,u_07317,basic,2025-12-28,,29.0,credit_card
sub_02942,u_07318,pro,2026-03-07,,71.1,credit_card
sub_02943,u_07322,basic,2026-02-25,,23.2,credit_card
sub_02944,u_07325,basic,2026-04-30,,29.0,paypal
sub_02945,u_07328,basic,2026-05-01,,29.0,credit_card
sub_02946,u_07330,basic,2026-04-26,,23.2,credit_card
sub_02947,u_07331,basic,2025-08-17,,29.0,paypal
sub_02948,u_07333,pro,2026-02-14,,71.1,credit_card
sub_02949,u_07335,enterprise,2026-04-23,,249.0,paypal
sub_02950,u_07340,basic,2025-06-01,,29.0,paypal
sub_02951,u_07341,basic,2026-03-19,,29.0,credit_card
sub_02952,u_07342,basic,2025-12-10,,29.0,credit_card
sub_02953,u_07345,basic,2026-04-16,,23.2,credit_card
sub_02954,u_07347,basic,2026-02-28,,23.2,credit_card
sub_02955,u_07348,basic,2025-12-04,,23.2,credit_card
sub_02956,u_07350,basic,2026-04-03,,29.0,bank_transfer
sub_02957,u_07351,basic,2026-05-25,,29.0,paypal
sub_02958,u_07352,basic,2026-02-21,,29.0,credit_card
sub_02959,u_07358,basic,2026-04-30,,23.2,paypal
sub_02960,u_07359,basic,2025-08-01,,26.1,paypal
sub_02961,u_07362,pro,2026-02-07,,71.1,credit_card
sub_02962,u_07364,basic,2026-02-25,,26.1,credit_card
sub_02963,u_07365,enterprise,2026-03-24,2026-04-11,224.1,credit_card
sub_02964,u_07366,basic,2026-02-22,,29.0,credit_card
sub_02965,u_07367,enterprise,2026-01-25,,224.1,credit_card
sub_02966,u_07368,basic,2026-05-01,,23.2,credit_card
sub_02967,u_07373,basic,2026-01-17,,29.0,paypal
sub_02968,u_07375,basic,2026-05-20,2026-05-27,26.1,credit_card
sub_02969,u_07378,enterprise,2026-01-22,,249.0,paypal
sub_02970,u_07380,basic,2026-03-10,,29.0,credit_card
sub_02971,u_07381,basic,2026-05-04,,29.0,paypal
sub_02972,u_07385,basic,2026-04-04,,26.1,credit_card
sub_02973,u_07386,basic,2026-05-17,,23.2,credit_card
sub_02974,u_07388,basic,2026-04-12,,23.2,paypal
sub_02975,u_07390,basic,2025-12-30,,23.2,paypal
sub_02976,u_07391,pro,2026-05-28,,79.0,paypal
sub_02977,u_07392,pro,2025-10-01,,63.2,bank_transfer
sub_02978,u_07393,basic,2026-02-09,,29.0,credit_card
sub_02979,u_07395,enterprise,2026-05-22,,249.0,credit_card
sub_02980,u_07397,basic,2025-07-07,,26.1,paypal
